what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1397198294302
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1397198294303
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1397198294303
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1397198294304
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1397198294304
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1397198294305
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1397198294305
started,bundle,org.eclipse.php.debug.daemon,2.1.1.v20090707-1108,"org.eclipse.php.debug.daemon",1397198294306
started,bundle,org.eclipse.php.server.core,2.1.1.v20090707-1108,"org.eclipse.php.server.core",1397198294306
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1397198294307
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1397198294307
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1397198294308
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1397198294308
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1397198294308
started,bundle,org.eclipse.uml2.diagram.common,0.9.0.v200906190654,"org.eclipse.uml2.diagram.common",1397198294309
started,bundle,org.eclipse.uml2.uml,3.0.1.v200908281330,"org.eclipse.uml2.uml",1397198294311
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1397198294312
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1397198294312
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1397198294313
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1397198294313
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1397198294313
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1397198294314
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1397198294315
started,bundle,org.eclipse.dltk.core,1.0.2.v20100209-1928,"org.eclipse.dltk.core",1397198294316
started,bundle,org.eclipse.dltk.ui,1.0.2.v20100209-1928,"org.eclipse.dltk.ui",1397198294318
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1397198294318
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1397198294319
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1397198294319
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1397198294320
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1397198294320
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1397198294321
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1397198294321
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1397198294322
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1397198294322
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1397198294323
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1397198294327
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1397198294328
started,bundle,org.eclipse.m2m.atl.adt.ui,3.0.2.v201001190421,"org.eclipse.m2m.atl.adt.ui",1397198294328
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1397198294329
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1397198294329
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1397198294330
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1397198294330
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1397198294331
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1397198294331
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1397198294332
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1397198294333
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1397198294335
started,bundle,org.eclipse.php.core,2.1.1.v20090921-1100,"org.eclipse.php.core",1397198294341
started,bundle,org.eclipse.php.debug.core,2.1.1.v20090921-1100,"org.eclipse.php.debug.core",1397198294342
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090921-1100,"org.eclipse.php.debug.ui",1397198294343
started,bundle,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui",1397198294345
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1397198294346
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1397198294347
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1397198294348
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1397198294350
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1397198294350
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1397198294351
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1397198294352
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1397198294352
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1397198294353
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1397198294354
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1397198294355
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1397198294355
started,bundle,org.tigris.subversion.subclipse.core,1.6.13,"org.tigris.subversion.subclipse.core",1397198294355
os,sysinfo,,,"win32",1397198294357
arch,sysinfo,,,"x86",1397198294357
ws,sysinfo,,,"win32",1397198294357
locale,sysinfo,,,"fr_CH",1397198294357
processors,sysinfo,,,"8",1397198294357
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1397198294357
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1397198294357
java.specification.name,sysinfo,,,"Java Platform API Specification",1397198294357
java.specification.vendor,sysinfo,,,"Oracle Corporation",1397198294357
java.specification.version,sysinfo,,,"1.7",1397198294357
java.vendor,sysinfo,,,"Oracle Corporation",1397198294357
java.version,sysinfo,,,"1.7.0_51",1397198294357
java.vm.info,sysinfo,,,"mixed mode, sharing",1397198294357
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1397198294357
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1397198294357
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1397198294357
java.vm.specification.version,sysinfo,,,"1.7",1397198294357
java.vm.vendor,sysinfo,,,"Oracle Corporation",1397198294357
java.vm.version,sysinfo,,,"24.51-b03",1397198294357
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198304159
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198442479
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1397198451221
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1397198451259
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1397198451288
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1397198452608
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198453402
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198520690
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1397198524434
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1397198524435
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1397198524480
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198525883
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1397198526231
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1397198539888
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1397198544754
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1397198546077
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.101.R35x_20100105,"org.eclipse.equinox.p2.updatesite",1397198546868
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1397198546880
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1397198573920
error,log,,,"Operation details",1397198594934
error,log,,,"Operation details",1397198594936
error,log,,,"Operation details",1397198594942
error,log,,,"Operation details",1397198594985
error,log,,,"Operation details",1397198611288
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198659038
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1397198659053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198663156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198754591
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198758417
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1397198765844
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1397198771397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198775083
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1397198775115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198776209
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198778016
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1397198778148
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20090508-2000,"org.eclipse.team.cvs.ssh2",1397198779231
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20090508-2000,"org.eclipse.team.cvs.ssh",1397198779233
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1397198779254
stopped,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1397198779255
stopped,bundle,org.eclipse.jsch.ui,1.1.200.r35x_20100210-1114,"org.eclipse.jsch.ui",1397198779258
stopped,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1397198779258
stopped,bundle,org.eclipse.help.webapp,3.4.1.v20091009_35x,"org.eclipse.help.webapp",1397198779260
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1397198779266
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1397198779271
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1397198779330
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1397198779333
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1397198779337
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1397198779339
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.408.v200911241806,"org.eclipse.wst.ws.explorer",1397198779343
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.100.v20090520-1800,"org.eclipse.equinox.jsp.jasper.registry",1397198779359
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20090520-1800,"org.eclipse.equinox.jsp.jasper",1397198779384
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v200906151043,"org.eclipse.emf.cheatsheets",1397198779421
stopped,bundle,org.eclipse.pde.ua.ui,1.0.0.v20090511,"org.eclipse.pde.ua.ui",1397198779425
stopped,bundle,org.eclipse.gmf.doc.ui,1.3.0.v20090729-2029,"org.eclipse.gmf.doc.ui",1397198779444
stopped,bundle,org.eclipse.cdt,6.0.2.201002161416,"org.eclipse.cdt",1397198779461
stopped,bundle,org.eclipse.cdt.doc.user,5.1.0.201002161416,"org.eclipse.cdt.doc.user",1397198779462
stopped,bundle,org.eclipse.emf.teneo.hibernate.eclipse,1.1.0.v200909151729,"org.eclipse.emf.teneo.hibernate.eclipse",1397198779493
stopped,bundle,org.eclipse.emf.teneo.orm.eclipse,1.0.0.v200909151729,"org.eclipse.emf.teneo.orm.eclipse",1397198779512
stopped,bundle,org.eclipse.emf.teneo.eclipse,1.1.0.v200909151729,"org.eclipse.emf.teneo.eclipse",1397198779548
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1397198779592
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1397198779595
stopped,bundle,org.eclipse.uml2.diagram.codegen.edit,0.9.0.v200906190654,"org.eclipse.uml2.diagram.codegen.edit",1397198779598
stopped,bundle,org.eclipse.uml2.diagram.codegen,0.9.0.v200906190654,"org.eclipse.uml2.diagram.codegen",1397198779600
stopped,bundle,org.eclipse.gmf.codegen.ui,1.1.100.v20090424-1042,"org.eclipse.gmf.codegen.ui",1397198779640
stopped,bundle,org.eclipse.m2m.qvt.oml.ui,2.0.0.v20090526-1940,"org.eclipse.m2m.qvt.oml.ui",1397198779644
stopped,bundle,org.eclipse.pde.ui.templates,3.4.100.v20090527,"org.eclipse.pde.ui.templates",1397198779648
stopped,bundle,org.eclipse.mylyn.pde.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.pde.ui",1397198779651
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1397198779654
stopped,bundle,org.eclipse.pde.runtime,3.4.100.v20090731,"org.eclipse.pde.runtime",1397198779655
stopped,bundle,org.eclipse.pde.ds.ui,1.0.0.v20100209-maintenance,"org.eclipse.pde.ds.ui",1397198779658
stopped,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1397198779658
stopped,bundle,org.eclipse.sdk,3.5.2.v201002111343,"org.eclipse.sdk",1397198779658
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1397198779659
stopped,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1397198779660
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.102.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.ui",1397198779663
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v201001270323,"org.eclipse.datatools.connectivity.ui.dse",1397198779666
stopped,bundle,org.eclipse.emf.mint.ui,0.8.0.v200906161513,"org.eclipse.emf.mint.ui",1397198779666
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1397198779667
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1397198779667
stopped,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1397198779667
stopped,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1397198779667
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1397198779691
stopped,bundle,org.eclipse.net4j.http.server,2.0.0.v200906160348,"org.eclipse.net4j.http.server",1397198779723
stopped,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1397198779756
stopped,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1397198779756
stopped,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1397198779756
stopped,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1397198779756
stopped,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1397198779756
stopped,bundle,org.eclipse.emf.cdo.ui.defs,2.0.0.v200906160459,"org.eclipse.emf.cdo.ui.defs",1397198779789
stopped,bundle,org.eclipse.emf.cdo.defs,2.0.0.v200906160459,"org.eclipse.emf.cdo.defs",1397198779791
stopped,bundle,org.eclipse.emf.cdo.tests.mango.edit,2.0.0.v200906160459,"org.eclipse.emf.cdo.tests.mango.edit",1397198779816
stopped,bundle,org.eclipse.emf.cdo.tests.model2.edit,2.0.0.v200906160459,"org.eclipse.emf.cdo.tests.model2.edit",1397198779843
stopped,bundle,org.eclipse.emf.cdo.tests.model1.edit,2.0.0.v200906160459,"org.eclipse.emf.cdo.tests.model1.edit",1397198779846
stopped,bundle,org.eclipse.emf.cdo.ui,2.0.0.v200906160459,"org.eclipse.emf.cdo.ui",1397198779849
stopped,bundle,org.eclipse.emf.cdo.edit,2.0.0.v200906160459,"org.eclipse.emf.cdo.edit",1397198779851
stopped,bundle,org.eclipse.emf.cdo.examples,2.0.0.v200906160459,"org.eclipse.emf.cdo.examples",1397198779875
stopped,bundle,org.eclipse.emf.cdo.server.db,2.0.0.v200906160459,"org.eclipse.emf.cdo.server.db",1397198779878
stopped,bundle,org.eclipse.emf.cdo.server,2.0.0.v200906160459,"org.eclipse.emf.cdo.server",1397198779881
stopped,bundle,org.eclipse.emf.cdo,2.0.0.v200906160459,"org.eclipse.emf.cdo",1397198779884
stopped,bundle,org.eclipse.emf.cdo.common,2.0.0.v200906160459,"org.eclipse.emf.cdo.common",1397198779887
stopped,bundle,org.eclipse.net4j.buddies.chat.ui,2.0.0.v200906160348,"org.eclipse.net4j.buddies.chat.ui",1397198779915
stopped,bundle,org.eclipse.net4j.buddies.ui,2.0.0.v200906160348,"org.eclipse.net4j.buddies.ui",1397198779918
stopped,bundle,org.eclipse.net4j.buddies,2.0.0.v200906160348,"org.eclipse.net4j.buddies",1397198779921
stopped,bundle,org.eclipse.net4j.buddies.chat,2.0.0.v200906160348,"org.eclipse.net4j.buddies.chat",1397198779950
stopped,bundle,org.eclipse.net4j.buddies.server,2.0.0.v200906160348,"org.eclipse.net4j.buddies.server",1397198779953
stopped,bundle,org.eclipse.net4j.buddies.common,2.0.0.v200906160348,"org.eclipse.net4j.buddies.common",1397198779955
stopped,bundle,org.eclipse.net4j.ui.defs,2.0.0.v200906160348,"org.eclipse.net4j.ui.defs",1397198779982
stopped,bundle,org.eclipse.net4j.defs,2.0.0.v200906160348,"org.eclipse.net4j.defs",1397198779982
stopped,bundle,org.eclipse.net4j.http,2.0.0.v200906160348,"org.eclipse.net4j.http",1397198780006
stopped,bundle,org.eclipse.net4j.http.common,2.0.0.v200906160348,"org.eclipse.net4j.http.common",1397198780056
stopped,bundle,org.eclipse.net4j.jms.admin,2.0.0.v200906160348,"org.eclipse.net4j.jms.admin",1397198780080
stopped,bundle,org.eclipse.net4j.jms.server.jdbc,2.0.0.v200906160348,"org.eclipse.net4j.jms.server.jdbc",1397198780102
stopped,bundle,org.eclipse.net4j.jms.server,2.0.0.v200906160348,"org.eclipse.net4j.jms.server",1397198780105
stopped,bundle,org.eclipse.net4j.jms,2.0.0.v200906160348,"org.eclipse.net4j.jms",1397198780108
stopped,bundle,org.eclipse.net4j.examples,2.0.0.v200906160348,"org.eclipse.net4j.examples",1397198780108
stopped,bundle,org.eclipse.net4j.jvm,2.0.0.v200906160348,"org.eclipse.net4j.jvm",1397198780138
stopped,bundle,org.eclipse.net4j.tcp,2.0.0.v200906160348,"org.eclipse.net4j.tcp",1397198780141
stopped,bundle,org.eclipse.net4j.ui,2.0.0.v200906160348,"org.eclipse.net4j.ui",1397198780179
stopped,bundle,org.eclipse.net4j,2.0.0.v200906160348,"org.eclipse.net4j",1397198780179
stopped,bundle,org.eclipse.net4j.db.derby,2.0.0.v200906160348,"org.eclipse.net4j.db.derby",1397198780198
stopped,bundle,org.eclipse.net4j.db,2.0.0.v200906160348,"org.eclipse.net4j.db",1397198780201
